,condition,created_at,id,max_quantity,merchant_return_insurance,min_quantity,name,price,rush_delivery,sku_id,state,stock,weight,category_url,rating_average_rate,rating_user_count,sla_type,sla_value,specs_brand,stats_interest_count,stats_sold_count,stats_view_count,stats_waiting_payment_count,store_address_city,store_address_province,store_brand_seller,store_delivery_time,store_id,store_description,store_level_name,store_name,store_premium_level,store_premium_top_seller,store_rejection_recent_transactions,store_rejection_rejected,store_reviews_negative,store_reviews_positive,store_sla_type,store_sla_value,store_subscriber_amount,store_url,warranty_cheapest,deal_applied_date,deal_discount_price,deal_expired_date,deal_original_price,deal_percentage,url,timestamp
181,Baru,2021-11-20 00:40:17.000000,4gtctld,2147483647,False,1,Masker Hanasui Naturgo HITAM- kemasan oren,1900,False,9806936134,available,81,50,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,0,5738,0,0.0,Bandung Barat,Jawa Barat,False,23 jam,578207615,,Good Seller,Imsel Beauty Collection,platinum,True,14,0,0,8476,normal,2,0,https://www.bukalapak.com/u/imas_sesilia_443655,False,2021-12-26 17:00:00.000000,1900,2031-12-24 17:00:00.000000,1976,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4gtctld-jual-masker-hanasui-naturgo-hitam-kemasan-oren,2021-12-27 17:35:38.413312
182,Baru,2021-03-31 03:07:01.000000,4ecfkaa,2147483647,False,1,Wardah White Secret Pure Brightening Cleanser 150ML,94700,False,9636004534,available,1242,125,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,5.0,200,,0,,0,5732,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,2021-12-26 17:00:00.000000,94700,2031-12-24 17:00:00.000000,98488,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4ecfkaa-jual-wardah-white-secret-pure-brightening-cleanser-150ml,2021-12-27 17:35:38.413312
183,Baru,2021-03-31 03:02:11.000000,4ecf954,2147483647,False,1,Hanasui Naturgo Gold BPOM,4700,False,9635989639,available,1110,50,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,146,,0,,1,5710,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,2021-12-26 17:00:00.000000,4700,2031-12-24 17:00:00.000000,4888,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4ecf954-jual-hanasui-naturgo-gold-bpom,2021-12-27 17:35:38.413312
184,Baru,2021-07-06 13:22:27.000000,4g2h98m,2147483647,False,1,TONER HN UKURAN KECIL,6000,False,9746862340,available,124,500,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,200,,0,,0,5670,0,0.0,Bandung,Jawa Barat,False,19 jam,105057582,,Good Seller,aida shop12,platinum,False,100,6,170,6712,normal,2,265,https://www.bukalapak.com/u/aidacallysta,False,2021-12-26 17:00:00.000000,6000,2031-12-24 17:00:00.000000,6240,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4g2h98m-jual-toner-hn-ukuran-kecil,2021-12-27 17:35:38.413312
185,Baru,2020-12-15 06:28:24.000000,43gj879,2147483647,False,1,Theraskin suncare with brightener tw,17300,False,8967776391,available,598,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,5.0,200,,0,,1,5655,0,0.0,Tangerang,Banten,False,1-2 hari,17533991,Distributor produk-produk kecantikan.,Recommended Seller,Toko Cantik,platinum,False,100,11,6,12029,normal,2,31,https://www.bukalapak.com/u/distributorcantik,False,2021-12-26 17:00:00.000000,17300,2031-12-24 17:00:00.000000,17992,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/43gj879-jual-theraskin-suncare-with-brightener-tw,2021-12-27 17:35:38.413312
186,Baru,2021-03-31 03:04:01.000000,4ecfd4m,2147483647,False,1,Wardah Renew You Anti Aging Day Cream 17ml,73700,False,9635994880,available,100,40,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,5.0,200,,0,,0,5648,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,2021-12-26 17:00:00.000000,73700,2031-12-24 17:00:00.000000,76648,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4ecfd4m-jual-wardah-renew-you-anti-aging-day-cream-17ml,2021-12-27 17:35:38.413312
187,Baru,2021-03-31 03:02:17.000000,4ecf9ag,2147483647,False,1,Wardah Renew You Anti Aging Intensive Serum 17ML,130700,False,9635989828,available,1213,90,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,0,5648,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,2021-12-26 17:00:00.000000,130700,2031-12-24 17:00:00.000000,135928,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4ecf9ag-jual-wardah-renew-you-anti-aging-intensive-serum-17ml,2021-12-27 17:35:38.413312
188,Baru,2021-03-29 04:58:28.000000,4eabm9s,2147483647,False,1,RORO MENDUT ORIGINAL LULUR MASKER 20G MASKER ORGANIK ALL VARIAN BANYAK DISKON,17500,False,9632246950,available,3458,300,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,5.0,66,,0,,0,5591,0,0.0,Jakarta Timur,DKI Jakarta,False,13 jam,2005158,"Roro Mendut Traditional Beauty menghadirkan perawatan SPA Tradisional yang akan memanjakan tubuh anda dengan perawatan SPA di rumah. Diramu dari bahan-bahan tumbuhan herbal seperti teh hitam, rumput laut, kopi, beras, daun wungu, minyak zaitun dan rempah-rempah organik lainnya, menjadikan Roro Mendut aman digunakan.",Juragan,YuliatyStore,platinum,True,21,1,0,3434,normal,2,4,https://www.bukalapak.com/u/yuliaty07,False,2021-12-26 17:00:00.000000,17500,2031-12-24 17:00:00.000000,18200,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4eabm9s-jual-roro-mendut-original-lulur-masker-20g-masker-organik-all-varian-banyak-diskon,2021-12-27 17:35:38.413312
189,Baru,2018-08-31 07:44:58.000000,mfygu0,2147483647,False,1,Alat penyedot komedo XN 8030 atau Alat pembersih komedo,56000,False,1356676272,available,6000,400,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.7,1340,,0,Merek lainnya,1063,5550,0,28.0,Jakarta Utara,DKI Jakarta,False,16 jam,45336162,,Recommended Seller,acc telepon jakarta,platinum,True,100,0,270,14099,normal,2,156,https://www.bukalapak.com/u/accteleponjakarta,False,2021-12-26 17:00:00.000000,56000,2031-12-24 17:00:00.000000,58240,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/mfygu0-jual-alat-penyedot-komedo-xn-8030-atau-alat-pembersih-komedo,2021-12-27 17:35:38.413312
190,Baru,2020-11-19 10:46:50.000000,3zflic5,2147483647,False,1,Dark Spot Ertos,120000,False,8721866349,available,35,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,208,,0,,9,5527,0,1.0,Jakarta Timur,DKI Jakarta,True,1-2 hari,526806989,"ERTO`S Official ERTOS Official adalah akun resmi dari Ertos di platform Bukalapak. Spesialis di skin care, terdaftar BPOM dan bersertifikat Halal MUI. Pengiriman Cepat Free Konsultasi Retur dg Bukti Video Ketika Unboxing Hasil Yg Nyata",Good Seller,Erto's Official,platinum,True,100,0,1,8873,normal,2,150,https://www.bukalapak.com/u/ertosofficialshop,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3zflic5-jual-dark-spot-ertos,2021-12-27 17:35:38.413312
191,Baru,2020-11-02 13:16:02.000000,3wx10cp,2147483647,False,1,Suncare greentea THERASKIN SUNCARE WITH GREEN TEA,17200,False,8567252446,available,787,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,71,,0,,0,5513,0,0.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,2021-12-26 17:00:00.000000,17200,2031-12-24 17:00:00.000000,17888,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3wx10cp-jual-suncare-greentea-theraskin-suncare-with-green-tea,2021-12-27 17:35:38.413312
192,Baru,2021-03-02 07:23:04.000000,4clkais,2147483647,False,1,DIST. RESMI KAB. SUKOHARJO PEEL OFF MASK PETALS BY ACONESKIN,7000,False,9528304666,available,3196,20,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,5.0,201,,0,,7,5474,0,0.0,Sukoharjo,Jawa Tengah,False,1-2 hari,539824641,,Good Seller,Pusat Grosir Masker Organik,platinum,False,72,9,14,8031,normal,2,36,https://www.bukalapak.com/u/fayya_beauty,False,2021-12-26 17:00:00.000000,7000,2031-12-24 17:00:00.000000,7280,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4clkais-jual-dist-resmi-kab-sukoharjo-peel-off-mask-petals-by-aconeskin,2021-12-27 17:35:38.413312
193,Baru,2021-03-02 07:22:53.000000,4clk9z7,2147483647,False,1,MASKER BY LEA TRAVEL SIZE 10GR,3000,False,9528303919,available,1927,20,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,5.0,27,,0,,3,5469,0,0.0,Sukoharjo,Jawa Tengah,False,1-2 hari,539824641,,Good Seller,Pusat Grosir Masker Organik,platinum,False,72,9,14,8031,normal,2,36,https://www.bukalapak.com/u/fayya_beauty,False,2021-12-26 17:00:00.000000,3000,2031-12-24 17:00:00.000000,3120,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4clk9z7-jual-masker-by-lea-travel-size-10gr,2021-12-27 17:35:38.413312
194,Baru,2021-03-31 03:01:18.000000,4ecf7cy,2147483647,False,1,Penyegar VIVA Face Tonic Astringent 200ml,19700,False,9635987296,available,420,220,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,199,,0,,0,5414,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,2021-12-26 17:00:00.000000,19700,2031-12-24 17:00:00.000000,20488,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4ecf7cy-jual-penyegar-viva-face-tonic-astringent-200ml,2021-12-27 17:35:38.413312
195,Baru,2020-11-19 10:46:51.000000,3zflien,2147483647,False,1,Niacinamide Serum,120000,False,8721866429,available,46,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,207,,0,,10,5381,0,2.0,Jakarta Timur,DKI Jakarta,True,1-2 hari,526806989,"ERTO`S Official ERTOS Official adalah akun resmi dari Ertos di platform Bukalapak. Spesialis di skin care, terdaftar BPOM dan bersertifikat Halal MUI. Pengiriman Cepat Free Konsultasi Retur dg Bukti Video Ketika Unboxing Hasil Yg Nyata",Good Seller,Erto's Official,platinum,True,100,0,1,8873,normal,2,150,https://www.bukalapak.com/u/ertosofficialshop,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3zflien-jual-niacinamide-serum,2021-12-27 17:35:38.413312
196,Baru,2020-12-11 04:23:35.000000,42tujvl,2147483647,False,1,Masker Tulang Sapi Masker Komedo 15gram,6000,False,8929398571,available,223,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,113,,0,,0,5375,0,0.0,Jakarta Pusat,DKI Jakarta,False,1-2 hari,19453159,"Hanya menjual Barang ORIGINAL, terima kasih untuk tidak bertanya lagi ^_^",Good Seller,yellowjelly,platinum,True,100,14,35,6937,normal,2,39,https://www.bukalapak.com/u/yellowjelly,False,2021-12-26 17:00:00.000000,6000,2031-12-24 17:00:00.000000,6240,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/42tujvl-jual-masker-tulang-sapi-masker-komedo-15gram,2021-12-27 17:35:38.413312
197,Baru,2019-05-13 03:51:50.000000,1q1il7r,2147483647,False,1,HANASUI SERUM VIT C COLLAGEN NEW ORIGINAL BPOM ASLI,19000,False,3761943976,available,988,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/suplemen-wajah-wanita,4.7,146,,0,null,27,5333,0,2.0,Jakarta Barat,DKI Jakarta,False,1-2 hari,82539909,"Produk Berkualitas ,Aman,BPOM, dan ORIGINAL Hanya DI HOME SHOPPING",Recommended Seller,HOME SHOPPING,platinum,True,100,0,1168,20533,normal,2,906,https://www.bukalapak.com/u/lapak_kosmetik_murah,False,2021-12-26 17:00:00.000000,19000,2031-12-24 17:00:00.000000,19760,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/suplemen-wajah-wanita/1q1il7r-jual-hanasui-serum-vit-c-collagen-new-original-bpom-asli,2021-12-27 17:35:38.413312
198,Baru,2017-08-20 17:35:18.000000,9zozg8,2147483647,False,1,masker kain lipat tali panjang,2900,False,596652247,available,14861,10,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.6,134,custom,6,Merek lainnya,254,5309,0,0.0,Kab. Bandung,Jawa Barat,False,21 jam,6895767,Selamat datang di toko kami. Nikmati promo diskon di setiap harinya..,Recommended Seller,LOOK BDG,platinum,True,100,0,5,46525,custom,5,12558,https://www.bukalapak.com/u/renbuklak,False,2021-12-26 17:00:00.000000,2900,2031-12-24 17:00:00.000000,3016,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/9zozg8-jual-masker-kain-lipat-tali-panjang,2021-12-27 17:35:38.413312
199,Baru,2020-11-26 08:24:48.000000,40gyg5o,2147483647,False,1,PAPYDU SERUM VIT C & COLLAGEN HANASUI BPOM JAYA MANDIRI BIRU ORIGINAL,15500,False,8785440479,available,198,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,138,,0,,5,5271,0,0.0,Jakarta Barat,DKI Jakarta,False,17 jam,528373224,"Selamat Datang Di Toko LADY STAR STORE

DISINI KAMI HANYA MENJUAL PRODUK ASLI YAAA 
UNTUK BARANG MUDAH PECAH WAJIB BELI BUBBLE WARP DAN DUS YAA UNTUK MEMINIMALKAN KERUSAKAN 

SELAMAT BERBELANJA TERIMA KASIH",Recommended Seller,LADY STYLE,platinum,True,100,0,3,13787,normal,2,18,https://www.bukalapak.com/u/ladystar88,False,2021-10-21 17:00:00.000000,15500,2022-01-31 16:59:59.000000,20620,25,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/40gyg5o-jual-papydu-serum-vit-c-collagen-hanasui-bpom-jaya-mandiri-biru-original,2021-12-27 17:35:38.413312
200,Baru,2021-03-31 03:02:04.000000,4ecf8wd,2147483647,False,1,Emina Masquerade Face Mask,25700,False,9635989312,available,594,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,0,5227,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,2021-12-26 17:00:00.000000,25700,2031-12-24 17:00:00.000000,26728,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4ecf8wd-jual-emina-masquerade-face-mask,2021-12-27 17:35:38.413312
201,Baru,2017-12-19 01:51:40.000000,d3tpc2,2147483647,False,1,NATURGO HANSUI - KPW-158,2500,False,786346879,available,10021,16,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.6,316,normal,2,Merek lainnya,661,5170,0,0.0,Tangerang,Banten,False,22 jam,6558106,"DAPATKAN PENGALAMAN BELANJA TERBAIK ANDA DI BRIGHTFULL DISKON HINGGA 90% DAN NIKMATI VOUCHER GILA LAIN NYA, FREE ONGKIR SICEPAT DENGAN KODE BUKASICEPAT FREE ONGKIR JNT DENGAN KODE KIRIMJT FREE ONGKIR NINJA DENGAN KODE NINJALAGI DAN MASIH BANYAK PROMO LAIN NYA !",Top Seller,Brightfull,platinum,True,100,0,1772,200664,normal,2,12936,https://www.bukalapak.com/u/brightfull,False,2021-12-26 17:00:00.000000,2500,2031-12-24 17:00:00.000000,2600,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/d3tpc2-jual-naturgo-hansui-kpw-158,2021-12-27 17:35:38.413312
202,Baru,2017-03-12 06:24:46.000000,7mnqn4,2147483647,False,1,Wak Doyok Krim Jambang ORIGINAL 75 ml ASLI dan BERHOLOGRAM,170000,False,391943182,available,165,135,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/suplemen-wajah-pria,4.6,1438,normal,2,Merek lainnya,2032,5161,0,2.0,Kab. Tangerang,Banten,False,16 jam,6141992,"|| FAST SHIPPING || FAST RESPONSE ||
GOOD QUALITY PRODUCTS ||
BEST PRICE IN TOWN!!!!!! ||",Recommended Seller,JeLo Shop,platinum,True,100,12,2,37154,normal,2,2079,https://www.bukalapak.com/u/jeloshop,False,2021-12-26 17:00:00.000000,170000,2031-12-24 17:00:00.000000,176800,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/suplemen-wajah-pria/7mnqn4-jual-wak-doyok-krim-jambang-original-75-ml-asli-dan-berhologram,2021-12-27 17:35:38.413312
203,Baru,2020-11-29 10:01:07.000000,40yhrqt,2147483647,False,1,Wardah Perfect Bright Tone Up Micellar Water Brightening Refresh 100 ml,18880,False,8815165002,available,12,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,234,,0,,15,5130,0,12.0,Jakarta Pusat,DKI Jakarta,True,15 jam,334879351,"Wardah Official Adalah Akun Resmi Wardah di Platform Bukalapak. Wardah Adalah Lokal Brand Kosmetik Ternama di Indonesia. Produk Wardah Mengandung Bahan Baku yang Aman dan Halal, Diciptakan Untuk Kenyamanan dalam Meggunakannya.",Recommended Seller,Wardah,platinum,True,100,0,42,33799,normal,2,4319,https://www.bukalapak.com/u/wardahofficialshop,False,2021-10-31 17:00:00.000000,23600,2021-12-31 16:59:59.000000,29500,20,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/40yhrqt-jual-wardah-perfect-bright-tone-up-micellar-water-brightening-refresh-100-ml,2021-12-27 17:35:38.413312
204,Baru,2021-07-06 13:22:32.000000,4g2h9a1,2147483647,False,1,SATUAN TONER FARMA WDC,15000,False,9746862391,available,908,500,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.7,55,,0,,0,5065,0,0.0,Bandung,Jawa Barat,False,19 jam,105057582,,Good Seller,aida shop12,platinum,False,100,6,170,6712,normal,2,265,https://www.bukalapak.com/u/aidacallysta,False,2021-12-26 17:00:00.000000,15000,2031-12-24 17:00:00.000000,15600,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4g2h9a1-jual-satuan-toner-farma-wdc,2021-12-27 17:35:38.413312
205,Baru,2019-02-12 06:10:31.000000,17c9vpv,2147483647,False,1,SYB Naturgo Black Mask Masker Lumpur Natur90 Original dan BPOM,1800,False,2627792216,available,30,20,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.7,82,,0,,0,5058,0,0.0,Jakarta Barat,DKI Jakarta,False,1-2 hari,9771080,"Resi Maksimal 2x24 Jam, Senin - Jumat 09.30-17.30 WIB, Sabtu 09.30-14.30 WIB. Kesabaran anda sangat kami hargai, Trust is Priceless :)",Trusted Seller,BEAUTY CENTER,platinum,True,100,0,897,52119,normal,2,537,https://www.bukalapak.com/u/beautycenterindonesia,False,2021-12-26 17:00:00.000000,1800,2031-12-24 17:00:00.000000,1872,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/17c9vpv-jual-syb-naturgo-black-mask-masker-lumpur-natur90-original-dan-bpom,2021-12-27 17:35:38.413312
206,Baru,2021-03-01 04:52:35.000000,4cid19a,2147483647,False,1,ORIGINAL INNISFREE My Real Squeeze Mask Masker Wajah NEW ORI,9800,False,9522854509,available,623,25,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,203,,0,,4,5055,0,0.0,Jakarta Utara,DKI Jakarta,True,1-2 hari,205586577,,Juragan,Koreannona,platinum,True,100,2,4,2729,normal,2,43,https://www.bukalapak.com/u/koreannona,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4cid19a-jual-original-innisfree-my-real-squeeze-mask-masker-wajah-new-ori,2021-12-27 17:35:38.413312
207,Baru,2021-05-07 00:36:40.000000,4faozqa,2147483647,False,1,Emina Green Tea Latte Face Mask 60 ml,52700,False,9695627026,available,1083,80,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,0,5051,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,2021-12-26 17:00:00.000000,52700,2031-12-24 17:00:00.000000,54808,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4faozqa-jual-emina-green-tea-latte-face-mask-60-ml,2021-12-27 17:35:38.413312
208,Baru,2021-07-14 06:52:32.000000,4g3y4ba,2147483647,False,1,MASKER BERAS HITAM DAN JEPANG BYVAZO KEMASAN BARU,15600,False,9749884531,available,9710,200,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,1,4989,0,0.0,Bandung,Jawa Barat,False,17 jam,1781519,"PRODUK PASUTRI,HERBAL,MADU DAN KECANTIKAN
DENGAN HARGA GROSIR DAN ECERAN
MENERIMA RESELLER/DROPSHIP",Recommended Seller,GP Herbal Bandung,platinum,True,100,1,61,44010,normal,2,357,https://www.bukalapak.com/u/grosir_propolis,False,2021-12-26 17:00:00.000000,15600,2031-12-24 17:00:00.000000,16224,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4g3y4ba-jual-masker-beras-hitam-dan-jepang-byvazo-kemasan-baru,2021-12-27 17:35:38.413312
